
#################################################################
# Summary Statistics
#################################################################

DIC = 5020.509

                                  Mean    SD  2.5%    5%   25%   50%   75%
p.LC2_2019.Tillering.Tour_herb   0.252 0.284
p.LC2_2019.Flowering.Detritivore 0.043 0.054
p.LC2_2019.Flowering.Rice_herb   0.981 0.985
p.LC2_2019.Flowering.Tour_herb   0.096 0.111
p.LC3_2018.Tillering.Detritivore 0.367 0.413
p.LC3_2018.Tillering.Rice_herb   0.878 0.907
p.LC3_2018.Tillering.Tour_herb   0.207 0.243
p.LC3_2018.Flowering.Detritivore 0.013 0.016
p.LC3_2018.Flowering.Rice_herb   0.994 0.996
p.LC3_2018.Flowering.Tour_herb   0.049 0.060
p.LC3_2019.Tillering.Detritivore 0.811 0.848
p.LC3_2019.Tillering.Rice_herb   0.453 0.482
p.LC3_2019.Tillering.Tour_herb   0.108 0.126
p.LC3_2019.Flowering.Detritivore 0.091 0.112
p.LC3_2019.Flowering.Rice_herb   0.981 0.984
p.LC3_2019.Flowering.Tour_herb   0.062 0.076
p.LC3_2019.Ripening.Detritivore  0.053 0.072
p.LC3_2019.Ripening.Rice_herb    0.993 0.995
p.LC3_2019.Ripening.Tour_herb    0.040 0.048
p.LO1_2018.Tillering.Detritivore 0.733 0.787
p.LO1_2018.Tillering.Rice_herb   0.393 0.443
p.LO1_2018.Tillering.Tour_herb   0.624 0.677
p.LO1_2018.Flowering.Detritivore 0.111 0.144
p.LO1_2018.Flowering.Rice_herb   0.895 0.915
p.LO1_2018.Flowering.Tour_herb   0.495 0.551
p.LO1_2018.Ripening.Detritivore  0.068 0.088
p.LO1_2018.Ripening.Rice_herb    0.944 0.956
p.LO1_2018.Ripening.Tour_herb    0.376 0.432
p.LO1_2019.Tillering.Detritivore 0.309 0.351
p.LO1_2019.Tillering.Rice_herb   0.880 0.900
p.LO1_2019.Tillering.Tour_herb   0.235 0.265
p.LO1_2019.Flowering.Detritivore 0.010 0.012
p.LO1_2019.Flowering.Rice_herb   0.993 0.995
p.LO1_2019.Flowering.Tour_herb   0.057 0.068
p.LO1_2019.Ripening.Detritivore  0.005 0.007
p.LO1_2019.Ripening.Rice_herb    0.997 0.998
p.LO1_2019.Ripening.Tour_herb    0.036 0.043
p.LO2_2018.Tillering.Detritivore 0.749 0.800
p.LO2_2018.Tillering.Rice_herb   0.531 0.568
p.LO2_2018.Tillering.Tour_herb   0.370 0.411
p.LO2_2018.Flowering.Detritivore 0.074 0.097
p.LO2_2018.Flowering.Rice_herb   0.959 0.968
p.LO2_2018.Flowering.Tour_herb   0.174 0.195
p.LO2_2018.Ripening.Detritivore  0.040 0.055
p.LO2_2018.Ripening.Rice_herb    0.981 0.985
p.LO2_2018.Ripening.Tour_herb    0.117 0.137
p.LO2_2019.Tillering.Detritivore 0.812 0.843
p.LO2_2019.Tillering.Rice_herb   0.465 0.497
p.LO2_2019.Tillering.Tour_herb   0.144 0.166
p.LO2_2019.Flowering.Detritivore 0.091 0.118
p.LO2_2019.Flowering.Rice_herb   0.978 0.982
p.LO2_2019.Flowering.Tour_herb   0.078 0.092
p.LO3_2018.Tillering.Detritivore 0.882 0.914
p.LO3_2018.Tillering.Rice_herb   0.415 0.458
p.LO3_2018.Tillering.Tour_herb   0.366 0.416
p.LO3_2018.Ripening.Detritivore  0.112 0.159
p.LO3_2018.Ripening.Rice_herb    0.977 0.982
p.LO3_2018.Ripening.Tour_herb    0.173 0.200
p.LO3_2019.Tillering.Detritivore 0.520 0.560
p.LO3_2019.Tillering.Rice_herb   0.718 0.746
p.LO3_2019.Tillering.Tour_herb   0.259 0.288
p.LO3_2019.Flowering.Detritivore 0.026 0.031
p.LO3_2019.Flowering.Rice_herb   0.986 0.988
p.LO3_2019.Flowering.Tour_herb   0.079 0.094
p.LO3_2019.Ripening.Detritivore  0.015 0.020
p.LO3_2019.Ripening.Rice_herb    0.994 0.995
p.LO3_2019.Ripening.Tour_herb    0.049 0.058
p.MC_2017.Tillering.Detritivore  0.784 0.836
p.MC_2017.Tillering.Rice_herb    0.454 0.494
p.MC_2017.Tillering.Tour_herb    0.433 0.474
p.MC_2017.Flowering.Detritivore  0.091 0.115
p.MC_2017.Flowering.Rice_herb    0.937 0.949
p.MC_2017.Flowering.Tour_herb    0.217 0.244
p.MC_2017.Ripening.Detritivore   0.055 0.078
p.MC_2017.Ripening.Rice_herb     0.971 0.977
p.MC_2017.Ripening.Tour_herb     0.152 0.173
p.MC1_2018.Tillering.Detritivore 0.265 0.316
p.MC1_2018.Tillering.Rice_herb   0.906 0.929
p.MC1_2018.Tillering.Tour_herb   0.272 0.307
p.MC1_2018.Flowering.Detritivore 0.009 0.011
p.MC1_2018.Flowering.Rice_herb   0.995 0.996
p.MC1_2018.Flowering.Tour_herb   0.066 0.081
p.MC1_2018.Ripening.Detritivore  0.004 0.007
p.MC1_2018.Ripening.Rice_herb    0.997 0.998
p.MC1_2018.Ripening.Tour_herb    0.041 0.052
p.MC1_2019.Tillering.Detritivore 0.400 0.454
p.MC1_2019.Tillering.Rice_herb   0.876 0.899
p.MC1_2019.Tillering.Tour_herb   0.224 0.260
p.MC1_2019.Flowering.Detritivore 0.014 0.018
p.MC1_2019.Flowering.Rice_herb   0.994 0.995
p.MC1_2019.Flowering.Tour_herb   0.054 0.064
p.MC1_2019.Ripening.Detritivore  0.008 0.011
p.MC1_2019.Ripening.Rice_herb    0.997 0.998
p.MC1_2019.Ripening.Tour_herb    0.033 0.040
p.MC2_2018.Tillering.Detritivore 0.289 0.347
p.MC2_2018.Tillering.Rice_herb   0.917 0.936
p.MC2_2018.Tillering.Tour_herb   0.247 0.288
p.MC2_2018.Flowering.Detritivore 0.009 0.012
p.MC2_2018.Flowering.Rice_herb   0.995 0.996
p.MC2_2018.Flowering.Tour_herb   0.059 0.075
p.MC2_2019.Tillering.Detritivore 0.788 0.824
p.MC2_2019.Tillering.Rice_herb   0.522 0.565
p.MC2_2019.Tillering.Tour_herb   0.220 0.251
p.MC2_2019.Flowering.Detritivore 0.073 0.089
p.MC2_2019.Flowering.Rice_herb   0.974 0.979
p.MC2_2019.Flowering.Tour_herb   0.109 0.125
p.MC3_2018.Tillering.Detritivore 0.783 0.839
p.MC3_2018.Tillering.Rice_herb   0.464 0.515
p.MC3_2018.Tillering.Tour_herb   0.493 0.541
p.MC3_2018.Flowering.Detritivore 0.113 0.153
p.MC3_2018.Flowering.Rice_herb   0.934 0.947
p.MC3_2018.Flowering.Tour_herb   0.315 0.358
p.MC3_2018.Ripening.Detritivore  0.066 0.096
p.MC3_2018.Ripening.Rice_herb    0.967 0.975
p.MC3_2018.Ripening.Tour_herb    0.223 0.257
p.MC3_2019.Tillering.Detritivore 0.466 0.518
p.MC3_2019.Tillering.Rice_herb   0.487 0.516
p.MC3_2019.Tillering.Tour_herb   0.568 0.609
p.MC3_2019.Flowering.Detritivore 0.034 0.044
p.MC3_2019.Flowering.Rice_herb   0.918 0.930
p.MC3_2019.Flowering.Tour_herb   0.302 0.334
p.MC3_2019.Ripening.Detritivore  0.019 0.026
p.MC3_2019.Ripening.Rice_herb    0.957 0.963
p.MC3_2019.Ripening.Tour_herb    0.208 0.234
p.MO_2017.Tillering.Detritivore  0.675 0.732
p.MO_2017.Tillering.Rice_herb    0.152 0.175
p.MO_2017.Tillering.Tour_herb    0.868 0.892
p.MO_2017.Flowering.Detritivore  0.098 0.117
p.MO_2017.Flowering.Rice_herb    0.583 0.622
p.MO_2017.Flowering.Tour_herb    0.729 0.761
p.MO_2017.Ripening.Detritivore   0.068 0.089
p.MO_2017.Ripening.Rice_herb     0.736 0.767
p.MO_2017.Ripening.Tour_herb     0.624 0.663
p.MO1_2018.Tillering.Detritivore 0.982 0.987
p.MO1_2018.Tillering.Rice_herb   0.562 0.655
p.MO1_2018.Tillering.Tour_herb   0.577 0.658
p.MO1_2018.Flowering.Detritivore 0.662 0.709
p.MO1_2018.Flowering.Rice_herb   0.961 0.974
p.MO1_2018.Flowering.Tour_herb   0.410 0.501
p.MO1_2018.Ripening.Detritivore  0.525 0.612
p.MO1_2018.Ripening.Rice_herb    0.978 0.985
p.MO1_2018.Ripening.Tour_herb    0.326 0.388
p.MO1_2019.Tillering.Detritivore 0.888 0.912
p.MO1_2019.Tillering.Rice_herb   0.419 0.498
p.MO1_2019.Tillering.Tour_herb   0.275 0.333
p.MO1_2019.Flowering.Detritivore 0.160 0.192
p.MO1_2019.Flowering.Rice_herb   0.952 0.964
p.MO1_2019.Flowering.Tour_herb   0.165 0.189
p.MO1_2019.Ripening.Detritivore  0.105 0.142
p.MO1_2019.Ripening.Rice_herb    0.980 0.984
p.MO1_2019.Ripening.Tour_herb    0.108 0.125
p.MO2_2018.Tillering.Detritivore 0.408 0.455
p.MO2_2018.Tillering.Rice_herb   0.289 0.330
p.MO2_2018.Tillering.Tour_herb   0.840 0.877
p.MO2_2018.Flowering.Detritivore 0.047 0.060
p.MO2_2018.Flowering.Rice_herb   0.780 0.810
p.MO2_2018.Flowering.Tour_herb   0.713 0.767
p.MO2_2019.Tillering.Detritivore 0.927 0.939
p.MO2_2019.Tillering.Rice_herb   0.258 0.283
p.MO2_2019.Tillering.Tour_herb   0.127 0.149
p.MO2_2019.Flowering.Detritivore 0.214 0.246
p.MO2_2019.Flowering.Rice_herb   0.950 0.959
p.MO2_2019.Flowering.Tour_herb   0.124 0.150
p.MO3_2018.Tillering.Detritivore 0.824 0.877
p.MO3_2018.Tillering.Rice_herb   0.368 0.419
p.MO3_2018.Tillering.Tour_herb   0.596 0.663
p.MO3_2019.Tillering.Detritivore 0.750 0.779
p.MO3_2019.Tillering.Rice_herb   0.011 0.013
p.MO3_2019.Tillering.Tour_herb   0.891 0.947
p.MO3_2019.Flowering.Detritivore 0.189 0.210
p.MO3_2019.Flowering.Rice_herb   0.111 0.126
p.MO3_2019.Flowering.Tour_herb   0.945 0.957
p.MO3_2019.Ripening.Detritivore  0.183 0.214
p.MO3_2019.Ripening.Rice_herb    0.174 0.193
p.MO3_2019.Ripening.Tour_herb    0.938 0.951
p.OC_2017.Tillering.Detritivore  0.904 0.924
p.OC_2017.Tillering.Rice_herb    0.407 0.446
p.OC_2017.Tillering.Tour_herb    0.172 0.202
p.OC_2017.Flowering.Detritivore  0.183 0.217
p.OC_2017.Flowering.Rice_herb    0.971 0.975
p.OC_2017.Flowering.Tour_herb    0.134 0.165
p.OC_2017.Ripening.Detritivore   0.133 0.181
p.OC_2017.Ripening.Rice_herb     0.989 0.992
p.OC_2017.Ripening.Tour_herb     0.098 0.123
p.OO_2017.Tillering.Detritivore  0.947 0.958
p.OO_2017.Tillering.Rice_herb    0.232 0.270
p.OO_2017.Tillering.Tour_herb    0.197 0.224
p.OO_2017.Flowering.Detritivore  0.337 0.408
p.OO_2017.Flowering.Rice_herb    0.929 0.946
p.OO_2017.Flowering.Tour_herb    0.258 0.286
p.OO_2017.Ripening.Detritivore   0.212 0.259
p.OO_2017.Ripening.Rice_herb     0.970 0.977
p.OO_2017.Ripening.Tour_herb     0.179 0.214
p.SC1_2018.Tillering.Detritivore 0.685 0.773
p.SC1_2018.Tillering.Rice_herb   0.670 0.715
p.SC1_2018.Tillering.Tour_herb   0.504 0.554
p.SC1_2018.Flowering.Detritivore 0.052 0.089
p.SC1_2018.Flowering.Rice_herb   0.966 0.973
p.SC1_2018.Flowering.Tour_herb   0.235 0.281
p.SC1_2019.Tillering.Detritivore 0.867 0.896
p.SC1_2019.Tillering.Rice_herb   0.386 0.412
p.SC1_2019.Tillering.Tour_herb   0.210 0.237
p.SC1_2019.Flowering.Detritivore 0.141 0.181
p.SC1_2019.Flowering.Rice_herb   0.963 0.970
p.SC1_2019.Flowering.Tour_herb   0.158 0.186
p.SC1_2019.Ripening.Detritivore  0.088 0.121
p.SC1_2019.Ripening.Rice_herb    0.985 0.989
p.SC1_2019.Ripening.Tour_herb    0.104 0.126
p.SO1_2018.Tillering.Detritivore 0.914 0.931
p.SO1_2018.Tillering.Rice_herb   0.303 0.337
p.SO1_2018.Tillering.Tour_herb   0.131 0.152
p.SO1_2018.Flowering.Detritivore 0.188 0.215
p.SO1_2018.Flowering.Rice_herb   0.958 0.966
p.SO1_2018.Flowering.Tour_herb   0.124 0.144
p.SO1_2019.Tillering.Detritivore 0.913 0.929
p.SO1_2019.Tillering.Rice_herb   0.409 0.462
p.SO1_2019.Tillering.Tour_herb   0.242 0.286
p.SO1_2019.Ripening.Detritivore  0.120 0.157
p.SO1_2019.Ripening.Rice_herb    0.984 0.988
p.SO1_2019.Ripening.Tour_herb    0.135 0.172
