
#################################################################
# Summary Statistics
#################################################################

DIC = 5670.209

                                  Mean    SD  2.5%    5%   25%   50%   75%
p.SO1_2019.Ripening.Tour_herb    0.036 0.038 0.002 0.004 0.012 0.025 0.048
                                   95% 97.5%
Epsilon.1                        0.422 0.440
Epsilon.2                        0.613 0.632
p.GC_2017.Tillering.Detritivore  0.761 0.781
p.GC_2017.Tillering.Rice_herb    0.386 0.418
p.GC_2017.Tillering.Tour_herb    0.368 0.406
p.GC_2017.Flowering.Detritivore  0.072 0.085
p.GC_2017.Flowering.Rice_herb    0.948 0.956
p.GC_2017.Flowering.Tour_herb    0.205 0.229
p.GC_2017.Ripening.Detritivore   0.028 0.036
p.GC_2017.Ripening.Rice_herb     0.980 0.984
p.GC_2017.Ripening.Tour_herb     0.095 0.109
p.GO_2017.Tillering.Detritivore  0.776 0.829
p.GO_2017.Tillering.Rice_herb    0.698 0.758
p.GO_2017.Tillering.Tour_herb    0.445 0.494
p.GO_2017.Flowering.Detritivore  0.064 0.088
p.GO_2017.Flowering.Rice_herb    0.980 0.985
p.GO_2017.Flowering.Tour_herb    0.200 0.227
p.GO_2017.Ripening.Detritivore   0.021 0.029
p.GO_2017.Ripening.Rice_herb     0.993 0.996
p.GO_2017.Ripening.Tour_herb     0.101 0.122
p.LC1_2018.Tillering.Detritivore 0.865 0.911
p.LC1_2018.Tillering.Rice_herb   0.714 0.773
p.LC1_2018.Tillering.Tour_herb   0.526 0.594
p.LC1_2018.Flowering.Detritivore 0.106 0.183
p.LC1_2018.Flowering.Rice_herb   0.987 0.991
p.LC1_2018.Flowering.Tour_herb   0.305 0.380
p.LC1_2018.Ripening.Detritivore  0.029 0.045
p.LC1_2018.Ripening.Rice_herb    0.995 0.997
p.LC1_2018.Ripening.Tour_herb    0.128 0.161
p.LC1_2019.Tillering.Detritivore 0.537 0.610
p.LC1_2019.Tillering.Rice_herb   0.617 0.654
p.LC1_2019.Tillering.Tour_herb   0.443 0.475
p.LC1_2019.Flowering.Detritivore 0.032 0.045
p.LC1_2019.Flowering.Rice_herb   0.967 0.975
p.LC1_2019.Flowering.Tour_herb   0.229 0.260
p.LC1_2019.Ripening.Detritivore  0.010 0.014
p.LC1_2019.Ripening.Rice_herb    0.987 0.990
p.LC1_2019.Ripening.Tour_herb    0.119 0.143
p.LC2_2018.Tillering.Detritivore 0.862 0.902
p.LC2_2018.Tillering.Rice_herb   0.624 0.694
p.LC2_2018.Tillering.Tour_herb   0.465 0.544
p.LC2_2018.Ripening.Detritivore  0.048 0.071
p.LC2_2018.Ripening.Rice_herb    0.992 0.995
p.LC2_2018.Ripening.Tour_herb    0.180 0.244
p.LC2_2019.Tillering.Detritivore 0.752 0.801
p.LC2_2019.Tillering.Rice_herb   0.580 0.620
p.LC2_2019.Tillering.Tour_herb   0.273 0.349
p.LC2_2019.Flowering.Detritivore 0.066 0.089
p.LC2_2019.Flowering.Rice_herb   0.984 0.987
p.LC2_2019.Flowering.Tour_herb   0.155 0.194
p.LC3_2018.Tillering.Detritivore 0.432 0.475
p.LC3_2018.Tillering.Rice_herb   0.845 0.876
p.LC3_2018.Tillering.Tour_herb   0.236 0.281
p.LC3_2018.Flowering.Detritivore 0.017 0.022
p.LC3_2018.Flowering.Rice_herb   0.994 0.995
p.LC3_2018.Flowering.Tour_herb   0.072 0.092
p.LC3_2018.Ripening.Detritivore  0.005 0.008
p.LC3_2018.Ripening.Rice_herb    0.998 0.999
p.LC3_2018.Ripening.Tour_herb    0.033 0.042
p.LC3_2019.Tillering.Detritivore 0.844 0.878
p.LC3_2019.Tillering.Rice_herb   0.451 0.483
p.LC3_2019.Tillering.Tour_herb   0.190 0.219
p.LC3_2019.Flowering.Detritivore 0.111 0.139
p.LC3_2019.Flowering.Rice_herb   0.975 0.980
p.LC3_2019.Flowering.Tour_herb   0.132 0.166
p.LC3_2019.Ripening.Detritivore  0.039 0.051
p.LC3_2019.Ripening.Rice_herb    0.994 0.995
p.LC3_2019.Ripening.Tour_herb    0.064 0.083
p.LO1_2018.Tillering.Detritivore 0.705 0.790
p.LO1_2018.Tillering.Rice_herb   0.544 0.590
p.LO1_2018.Tillering.Tour_herb   0.541 0.593
p.LO1_2018.Flowering.Detritivore 0.072 0.104
p.LO1_2018.Flowering.Rice_herb   0.966 0.976
p.LO1_2018.Flowering.Tour_herb   0.426 0.527
p.LO1_2018.Ripening.Detritivore  0.025 0.037
p.LO1_2018.Ripening.Rice_herb    0.987 0.991
p.LO1_2018.Ripening.Tour_herb    0.281 0.399
p.LO1_2019.Tillering.Detritivore 0.487 0.545
p.LO1_2019.Tillering.Rice_herb   0.837 0.867
p.LO1_2019.Tillering.Tour_herb   0.329 0.382
p.LO1_2019.Flowering.Detritivore 0.021 0.030
p.LO1_2019.Flowering.Rice_herb   0.993 0.995
p.LO1_2019.Flowering.Tour_herb   0.122 0.159
p.LO1_2019.Ripening.Detritivore  0.007 0.009
p.LO1_2019.Ripening.Rice_herb    0.997 0.998
p.LO1_2019.Ripening.Tour_herb    0.058 0.072
p.LO2_2018.Tillering.Detritivore 0.864 0.896
p.LO2_2018.Tillering.Rice_herb   0.556 0.606
p.LO2_2018.Tillering.Tour_herb   0.412 0.489
p.LO2_2018.Flowering.Detritivore 0.126 0.169
p.LO2_2018.Flowering.Rice_herb   0.977 0.982
p.LO2_2018.Flowering.Tour_herb   0.251 0.310
p.LO2_2018.Ripening.Detritivore  0.042 0.058
p.LO2_2018.Ripening.Rice_herb    0.993 0.995
p.LO2_2018.Ripening.Tour_herb    0.122 0.159
p.LO2_2019.Tillering.Detritivore 0.845 0.875
p.LO2_2019.Tillering.Rice_herb   0.473 0.507
p.LO2_2019.Tillering.Tour_herb   0.250 0.287
p.LO2_2019.Flowering.Detritivore 0.116 0.147
p.LO2_2019.Flowering.Rice_herb   0.975 0.980
p.LO2_2019.Flowering.Tour_herb   0.184 0.238
p.LO3_2018.Tillering.Detritivore 0.874 0.906
p.LO3_2018.Tillering.Rice_herb   0.645 0.706
p.LO3_2018.Tillering.Tour_herb   0.473 0.568
p.LO3_2018.Ripening.Detritivore  0.035 0.049
p.LO3_2018.Ripening.Rice_herb    0.996 0.998
p.LO3_2018.Ripening.Tour_herb    0.102 0.144
p.LO3_2019.Tillering.Detritivore 0.889 0.911
p.LO3_2019.Tillering.Rice_herb   0.922 0.944
p.LO3_2019.Tillering.Tour_herb   0.106 0.128
p.LO3_2019.Flowering.Detritivore 0.127 0.160
p.LO3_2019.Flowering.Rice_herb   0.995 0.997
p.LO3_2019.Flowering.Tour_herb   0.084 0.111
p.LO3_2019.Ripening.Detritivore  0.039 0.050
p.LO3_2019.Ripening.Rice_herb    0.998 0.999
p.LO3_2019.Ripening.Tour_herb    0.039 0.050
p.MC_2017.Tillering.Detritivore  0.867 0.915
p.MC_2017.Tillering.Rice_herb    0.458 0.513
p.MC_2017.Tillering.Tour_herb    0.532 0.598
p.MC_2017.Flowering.Detritivore  0.160 0.214
p.MC_2017.Flowering.Rice_herb    0.947 0.962
p.MC_2017.Flowering.Tour_herb    0.397 0.467
p.MC_2017.Ripening.Detritivore   0.071 0.104
p.MC_2017.Ripening.Rice_herb     0.983 0.988
p.MC_2017.Ripening.Tour_herb     0.262 0.304
p.MC1_2018.Tillering.Detritivore 0.572 0.659
p.MC1_2018.Tillering.Rice_herb   0.904 0.926
p.MC1_2018.Tillering.Tour_herb   0.203 0.255
p.MC1_2018.Flowering.Detritivore 0.023 0.033
p.MC1_2018.Flowering.Rice_herb   0.996 0.997
p.MC1_2018.Flowering.Tour_herb   0.064 0.087
p.MC1_2018.Ripening.Detritivore  0.007 0.011
p.MC1_2018.Ripening.Rice_herb    0.999 0.999
p.MC1_2018.Ripening.Tour_herb    0.029 0.040
p.MC1_2019.Tillering.Detritivore 0.632 0.707
p.MC1_2019.Tillering.Rice_herb   0.806 0.841
p.MC1_2019.Tillering.Tour_herb   0.347 0.408
p.MC1_2019.Flowering.Detritivore 0.034 0.050
p.MC1_2019.Flowering.Rice_herb   0.991 0.993
p.MC1_2019.Flowering.Tour_herb   0.135 0.164
p.MC1_2019.Ripening.Detritivore  0.012 0.018
p.MC1_2019.Ripening.Rice_herb    0.997 0.998
p.MC1_2019.Ripening.Tour_herb    0.067 0.086
p.MC2_2018.Tillering.Detritivore 0.753 0.829
p.MC2_2018.Tillering.Rice_herb   0.883 0.908
p.MC2_2018.Tillering.Tour_herb   0.321 0.408
p.MC2_2018.Flowering.Detritivore 0.056 0.087
p.MC2_2018.Flowering.Rice_herb   0.994 0.996
p.MC2_2018.Flowering.Tour_herb   0.148 0.199
p.MC2_2018.Ripening.Detritivore  0.016 0.026
p.MC2_2018.Ripening.Rice_herb    0.998 0.999
p.MC2_2018.Ripening.Tour_herb    0.069 0.108
p.MC2_2019.Tillering.Detritivore 0.770 0.805
p.MC2_2019.Tillering.Rice_herb   0.628 0.684
p.MC2_2019.Tillering.Tour_herb   0.229 0.273
p.MC2_2019.Flowering.Detritivore 0.063 0.077
p.MC2_2019.Flowering.Rice_herb   0.983 0.986
p.MC2_2019.Flowering.Tour_herb   0.097 0.115
p.MC3_2018.Tillering.Detritivore 0.871 0.915
p.MC3_2018.Tillering.Rice_herb   0.489 0.547
p.MC3_2018.Tillering.Tour_herb   0.539 0.591
p.MC3_2018.Flowering.Detritivore 0.174 0.239
p.MC3_2018.Flowering.Rice_herb   0.957 0.971
p.MC3_2018.Flowering.Tour_herb   0.445 0.506
p.MC3_2018.Ripening.Detritivore  0.062 0.097
p.MC3_2018.Ripening.Rice_herb    0.985 0.990
p.MC3_2018.Ripening.Tour_herb    0.279 0.334
p.MC3_2019.Tillering.Detritivore 0.634 0.707
p.MC3_2019.Tillering.Rice_herb   0.500 0.538
p.MC3_2019.Tillering.Tour_herb   0.583 0.622
p.MC3_2019.Flowering.Detritivore 0.057 0.077
p.MC3_2019.Flowering.Rice_herb   0.941 0.958
p.MC3_2019.Flowering.Tour_herb   0.420 0.473
p.MC3_2019.Ripening.Detritivore  0.018 0.026
p.MC3_2019.Ripening.Rice_herb    0.973 0.979
p.MC3_2019.Ripening.Tour_herb    0.221 0.256
p.MO_2017.Tillering.Detritivore  0.779 0.824
p.MO_2017.Tillering.Rice_herb    0.594 0.652
p.MO_2017.Tillering.Tour_herb    0.696 0.766
p.MO_2017.Flowering.Detritivore  0.094 0.119
p.MO_2017.Flowering.Rice_herb    0.978 0.984
p.MO_2017.Flowering.Tour_herb    0.599 0.656
p.MO_2017.Ripening.Detritivore   0.036 0.051
p.MO_2017.Ripening.Rice_herb     0.991 0.994
p.MO_2017.Ripening.Tour_herb     0.368 0.442
p.MO1_2018.Tillering.Detritivore 0.976 0.984
p.MO1_2018.Tillering.Rice_herb   0.649 0.720
p.MO1_2018.Tillering.Tour_herb   0.569 0.659
p.MO1_2018.Flowering.Detritivore 0.551 0.619
p.MO1_2018.Flowering.Rice_herb   0.979 0.985
p.MO1_2018.Flowering.Tour_herb   0.454 0.554
p.MO1_2018.Ripening.Detritivore  0.180 0.237
p.MO1_2018.Ripening.Rice_herb    0.991 0.994
p.MO1_2018.Ripening.Tour_herb    0.274 0.352
p.MO1_2019.Tillering.Detritivore 0.922 0.949
p.MO1_2019.Tillering.Rice_herb   0.417 0.478
p.MO1_2019.Tillering.Tour_herb   0.356 0.420
p.MO1_2019.Flowering.Detritivore 0.233 0.303
p.MO1_2019.Flowering.Rice_herb   0.958 0.968
p.MO1_2019.Flowering.Tour_herb   0.290 0.337
p.MO1_2019.Ripening.Detritivore  0.115 0.175
p.MO1_2019.Ripening.Rice_herb    0.987 0.991
p.MO1_2019.Ripening.Tour_herb    0.164 0.203
p.MO2_2018.Tillering.Detritivore 0.933 0.955
p.MO2_2018.Tillering.Rice_herb   0.369 0.431
p.MO2_2018.Tillering.Tour_herb   0.787 0.831
p.MO2_2018.Flowering.Detritivore 0.223 0.303
p.MO2_2018.Flowering.Rice_herb   0.893 0.921
p.MO2_2018.Flowering.Tour_herb   0.697 0.754
p.MO2_2019.Tillering.Detritivore 0.969 0.974
p.MO2_2019.Tillering.Rice_herb   0.152 0.182
p.MO2_2019.Tillering.Tour_herb   0.909 0.931
p.MO2_2019.Flowering.Detritivore 0.332 0.371
p.MO2_2019.Flowering.Rice_herb   0.885 0.904
p.MO2_2019.Flowering.Tour_herb   0.854 0.901
p.MO3_2018.Tillering.Detritivore 0.923 0.946
p.MO3_2018.Tillering.Rice_herb   0.365 0.429
p.MO3_2018.Tillering.Tour_herb   0.664 0.726
p.MO3_2018.Flowering.Detritivore 0.253 0.336
p.MO3_2018.Flowering.Rice_herb   0.915 0.939
p.MO3_2018.Flowering.Tour_herb   0.600 0.691
p.MO3_2019.Tillering.Detritivore 0.731 0.766
p.MO3_2019.Tillering.Rice_herb   0.019 0.023
p.MO3_2019.Tillering.Tour_herb   0.929 0.961
p.MO3_2019.Flowering.Detritivore 0.163 0.190
p.MO3_2019.Flowering.Rice_herb   0.159 0.182
p.MO3_2019.Flowering.Tour_herb   0.951 0.962
p.MO3_2019.Ripening.Detritivore  0.108 0.135
p.MO3_2019.Ripening.Rice_herb    0.257 0.285
p.MO3_2019.Ripening.Tour_herb    0.921 0.936
p.OC_2017.Tillering.Detritivore  0.910 0.933
p.OC_2017.Tillering.Rice_herb    0.429 0.470
p.OC_2017.Tillering.Tour_herb    0.267 0.324
p.OC_2017.Flowering.Detritivore  0.178 0.216
p.OC_2017.Flowering.Rice_herb    0.968 0.976
p.OC_2017.Flowering.Tour_herb    0.204 0.245
p.OC_2017.Ripening.Detritivore   0.072 0.102
p.OC_2017.Ripening.Rice_herb     0.991 0.994
p.OC_2017.Ripening.Tour_herb     0.113 0.142
p.OO_2017.Tillering.Detritivore  0.948 0.962
p.OO_2017.Tillering.Rice_herb    0.288 0.331
p.OO_2017.Tillering.Tour_herb    0.234 0.284
p.OO_2017.Flowering.Detritivore  0.326 0.404
p.OO_2017.Flowering.Rice_herb    0.946 0.959
p.OO_2017.Flowering.Tour_herb    0.281 0.328
p.OO_2017.Ripening.Detritivore   0.127 0.159
p.OO_2017.Ripening.Rice_herb     0.986 0.989
p.OO_2017.Ripening.Tour_herb     0.147 0.179
p.SC1_2018.Tillering.Detritivore 0.769 0.831
p.SC1_2018.Tillering.Rice_herb   0.662 0.709
p.SC1_2018.Tillering.Tour_herb   0.427 0.486
p.SC1_2018.Flowering.Detritivore 0.084 0.116
p.SC1_2018.Flowering.Rice_herb   0.980 0.986
p.SC1_2018.Flowering.Tour_herb   0.247 0.298
p.SC1_2018.Ripening.Detritivore  0.027 0.039
p.SC1_2018.Ripening.Rice_herb    0.994 0.996
p.SC1_2018.Ripening.Tour_herb    0.135 0.168
p.SC1_2019.Tillering.Detritivore 0.835 0.865
p.SC1_2019.Tillering.Rice_herb   0.427 0.458
p.SC1_2019.Tillering.Tour_herb   0.274 0.310
p.SC1_2019.Flowering.Detritivore 0.109 0.136
p.SC1_2019.Flowering.Rice_herb   0.968 0.975
p.SC1_2019.Flowering.Tour_herb   0.208 0.256
p.SC1_2019.Ripening.Detritivore  0.046 0.060
p.SC1_2019.Ripening.Rice_herb    0.992 0.994
p.SC1_2019.Ripening.Tour_herb    0.115 0.157
p.SO1_2018.Tillering.Detritivore 0.950 0.960
p.SO1_2018.Tillering.Rice_herb   0.257 0.287
p.SO1_2018.Tillering.Tour_herb   0.112 0.132
p.SO1_2018.Flowering.Detritivore 0.279 0.325
p.SO1_2018.Flowering.Rice_herb   0.946 0.957
p.SO1_2018.Flowering.Tour_herb   0.160 0.189
p.SO1_2018.Ripening.Detritivore  0.121 0.157
p.SO1_2018.Ripening.Rice_herb    0.988 0.991
p.SO1_2018.Ripening.Tour_herb    0.084 0.111
p.SO1_2019.Tillering.Detritivore 0.899 0.921
p.SO1_2019.Tillering.Rice_herb   0.476 0.536
p.SO1_2019.Tillering.Tour_herb   0.283 0.364
p.SO1_2019.Flowering.Detritivore 0.163 0.198
p.SO1_2019.Flowering.Rice_herb   0.970 0.978
p.SO1_2019.Flowering.Tour_herb   0.203 0.252
p.SO1_2019.Ripening.Detritivore  0.064 0.085
p.SO1_2019.Ripening.Rice_herb    0.992 0.994
p.SO1_2019.Ripening.Tour_herb    0.108 0.141
